split,file_name,blood_group,category_name,bbox_area_ratio,r_mean,g_mean,b_mean,r_std,g_std,b_std,gray_mean,gray_std,edge_density
valid,AB- (70)_jpg.rf.VQ8qp4zA8l56eg8tqBWp.jpg,AB-,B,0.2365082717848779,169.56325,135.5395,112.14165,16.14498,49.10578,54.735435,139.08145,37.90663,0.2499855523064298
valid,AB- (39)_jpg.rf.eGYBZl7oJvVQ7T5O5PKn.jpg,AB-,B,0.22594076278845235,165.43973,112.11328,84.33053,15.555163,49.178776,51.49689,120.62785,37.134422,0.24999690076241243
valid,AB- (39)_jpg.rf.eGYBZl7oJvVQ7T5O5PKn.jpg,AB-,A,0.11890272075622091,68.26752,94.41586,96.26709,43.86064,41.539013,42.03132,86.31682,40.70259,0.24940002823396545
valid,AB- (121)_jpg.rf.dfUocjUldXmkEyObq6VO.jpg,AB-,A,0.11885498561616437,125.172874,96.10008,97.33987,33.52431,65.70004,64.40799,106.20427,53.969997,0.25
valid,AB- (121)_jpg.rf.dfUocjUldXmkEyObq6VO.jpg,AB-,B,0.26443987024758925,173.40083,134.47406,106.495255,22.998453,62.462234,57.703873,138.12338,45.377735,0.2485852561399281
valid,AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg,AB+,A,0.18921064488829906,137.20389,114.22002,110.383766,28.637117,48.698193,48.177624,120.602554,40.984634,0.2499968819765774
valid,AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg,AB+,B,0.19766442176453808,169.0,138.99767,102.800186,14.898203,50.757477,55.73274,136.93262,38.141453,0.24999403440952586
valid,AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg,AB+,D,0.14763526813181116,147.02592,76.605965,71.14705,19.027657,50.994816,52.091446,98.259636,39.651905,0.24944196428571427
valid,B+ (144)_jpg.rf.hP1I6KDJia7dxkFhASFk.jpg,B+,D,0.16292275033557432,191.15707,143.47717,137.5178,16.782585,54.52197,54.946815,157.38408,41.537544,0.24760858570752692
valid,B+ (144)_jpg.rf.hP1I6KDJia7dxkFhASFk.jpg,B+,B,0.15457462119980184,159.20784,116.57054,101.47482,19.523504,57.27946,52.46508,125.75106,41.625557,0.24497109677677895
valid,B+ (105)_jpg.rf.KJQ65CqKQuYDXv2FrRol.jpg,B+,D,0.17766633092397618,128.37007,71.31606,78.343605,16.61746,54.93029,54.472504,92.67658,40.690804,0.24907692806852472
valid,B+ (105)_jpg.rf.KJQ65CqKQuYDXv2FrRol.jpg,B+,B,0.17898442510210574,92.62753,68.909,75.206245,51.558357,70.84537,73.25618,78.91427,64.73637,0.2442455037474128
valid,AB- (127)_jpg.rf.Le2GrSHfrNboHQMBf1s0.jpg,AB-,A,0.1859053926720545,133.66347,132.94951,132.42154,31.527199,50.10502,49.059834,133.01152,42.505726,0.24402579493835172
valid,AB- (127)_jpg.rf.Le2GrSHfrNboHQMBf1s0.jpg,AB-,B,0.17386514469249448,153.33417,109.98674,86.49457,16.653765,58.105484,53.889896,116.60514,40.99162,0.24531333923356435
valid,AB- (45)_jpg.rf.MUmbiLcI6gS5e95GouBv.jpg,AB-,A,0.12384407468758628,70.95968,96.13377,98.08773,44.978706,41.69292,42.26968,88.393715,41.251358,0.24997895622895622
valid,AB- (45)_jpg.rf.MUmbiLcI6gS5e95GouBv.jpg,AB-,B,0.17904043902007055,167.6564,133.21388,91.94037,15.645988,53.622692,54.055103,130.93687,38.7729,0.2499418012512731
valid,AB- (196)_jpg.rf.hltuK5OojCxxD341Zis5.jpg,AB-,A,0.18966375680330935,97.27765,69.3031,66.34415,24.024492,42.47952,41.7145,77.64163,35.79959,0.24622628541606964
valid,AB- (196)_jpg.rf.hltuK5OojCxxD341Zis5.jpg,AB-,B,0.21425791866383356,141.78586,116.86155,88.7869,29.178394,54.454536,46.317524,115.81142,40.00417,0.24998765432098766
valid,AB- (153)_jpg.rf.MD7h4Zs5CLeUPNjXXJWN.jpg,AB-,A,0.16879170864992996,124.881004,146.34348,147.55136,48.977608,47.125256,45.5022,139.59193,44.850166,0.24747521541740017
valid,AB- (153)_jpg.rf.MD7h4Zs5CLeUPNjXXJWN.jpg,AB-,B,0.12176077247715031,137.55225,92.34776,67.972145,11.594002,42.097042,51.556675,99.290695,33.30078,0.24843119266055047
valid,B+ (120)_jpg.rf.MUKHc1fdXDyyycQVcqaV.jpg,B+,B,0.2389132233815284,179.10725,136.69969,121.92934,19.556406,55.146084,56.640705,145.91211,42.38754,0.2499961804887141
valid,B+ (120)_jpg.rf.MUKHc1fdXDyyycQVcqaV.jpg,B+,D,0.19777471545960293,164.73846,130.859,119.746635,10.593624,25.246264,30.131369,138.44804,20.934679,0.24987849779086893
valid,AB- (129)_jpg.rf.K5uf5i7IPlZF2sbZoO1n.jpg,AB-,A,0.18323289734985962,136.55911,113.85842,110.085495,27.959806,49.199757,48.6615,120.16766,41.083073,0.24883003111592805
valid,AB- (129)_jpg.rf.K5uf5i7IPlZF2sbZoO1n.jpg,AB-,B,0.2270081490104773,159.51038,96.348656,72.03012,17.146852,53.219845,53.356102,109.296394,39.414093,0.24958137100994243
valid,AB- (8)_jpg.rf.efEjPdt4anTQL2pPVNFu.jpg,AB-,B,0.22142473383425995,158.87271,142.79651,106.6403,16.375362,41.45074,49.925808,136.10316,33.075085,0.24985685740660676
valid,AB- (8)_jpg.rf.efEjPdt4anTQL2pPVNFu.jpg,AB-,A,0.1773962407239398,146.86566,150.63094,145.97565,26.476349,38.02222,36.294216,147.8241,32.51101,0.24874605643836414
valid,AB- (181)_jpg.rf.MOHLcH45BL6JbRdp2FTo.jpg,AB-,B,0.19014861603865918,133.79295,104.99104,82.953995,21.197021,46.26886,49.507103,107.245995,37.01774,0.24988112698317025
valid,AB- (181)_jpg.rf.MOHLcH45BL6JbRdp2FTo.jpg,AB-,A,0.16534056153657942,90.75314,104.30062,106.842964,48.617344,66.33253,64.836105,100.63225,57.920837,0.2492613111726685
valid,B+ (111)_jpg.rf.DGTJCcRj1sPsmwL52zh0.jpg,B+,B,0.1689411554151395,141.68167,85.67084,73.209755,16.963034,56.660538,57.22404,100.18743,42.713398,0.2500014594023455
valid,B+ (111)_jpg.rf.DGTJCcRj1sPsmwL52zh0.jpg,B+,D,0.2204786077510849,135.35448,74.89524,60.80851,8.194336,40.472176,44.291576,90.352745,30.232082,0.2458722678875829
valid,AB- (116)_jpg.rf.CDHTjC8S34EtXbVHLJEY.jpg,AB-,A,0.1693548387096774,139.36136,129.91606,128.67273,26.33311,45.294308,43.716812,132.65005,37.524147,0.2461986797924298
valid,AB- (116)_jpg.rf.CDHTjC8S34EtXbVHLJEY.jpg,AB-,B,0.1836034429280397,152.59048,109.63339,92.9681,20.420525,63.49728,58.49325,118.39731,45.57187,0.25
valid,AB- (188)_jpg.rf.bPDtyTNtgRGda8qRh7RB.jpg,AB-,A,0.2511410007116378,119.333275,101.12014,106.47609,40.32271,66.40264,64.44185,108.9765,55.705322,0.24823810171864064
valid,AB- (188)_jpg.rf.bPDtyTNtgRGda8qRh7RB.jpg,AB-,B,0.15260541210907222,135.37178,108.03784,72.196236,24.22141,52.154747,47.1752,105.20195,39.08248,0.2499720044792833
valid,B+ (56)_jpg.rf.C6iL7ETWTksnJlrxopWf.jpg,B+,B,0.14802987517976068,154.33983,143.51573,117.17967,14.807346,35.335453,48.8773,138.3451,31.179213,0.24679022559758257
valid,B+ (56)_jpg.rf.C6iL7ETWTksnJlrxopWf.jpg,B+,D,0.08199181827066725,144.61006,111.13993,101.921555,22.915428,47.5197,53.971203,119.223854,41.164524,0.25
valid,B+ (180)_jpg.rf.hhOLRCUGv7OuqwkSxP4s.jpg,B+,B,0.18176715641070054,157.43394,119.95542,94.572296,18.938896,55.263958,52.77862,123.98722,41.039757,0.24469260577119964
valid,B+ (180)_jpg.rf.hhOLRCUGv7OuqwkSxP4s.jpg,B+,D,0.17371350149335582,150.65662,114.53312,111.59504,14.149868,41.60256,39.80926,125.59493,31.385689,0.24991546506291815
valid,AB- (178)_jpg.rf.ZIM91tYfX2KBXzhvbAub.jpg,AB-,A,0.17341759038640836,131.35173,133.71245,132.26509,42.276714,59.53858,59.230038,132.4431,52.69141,0.2495748120036545
valid,AB- (178)_jpg.rf.ZIM91tYfX2KBXzhvbAub.jpg,AB-,B,0.32719361856417695,158.5567,131.80727,101.07548,15.753993,49.17429,48.163746,130.4798,35.428627,0.24995902616365695
valid,AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg,AB+,D,0.1435972451997452,166.57861,111.00165,107.50508,21.740702,57.97422,55.90552,128.36177,44.425266,0.2500019771129406
valid,AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg,AB+,A,0.2136213486213486,120.124565,106.07777,112.87853,41.158657,66.1005,64.23105,113.026955,55.91006,0.24992010226909556
valid,AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg,AB+,B,0.24100480582855585,150.02065,126.50964,93.18382,15.450388,49.986088,37.69893,123.23803,32.835487,0.24993993527142191
valid,AB- (85)_jpg.rf.KViJ7jJAIAyhHeJMAS0l.jpg,AB-,A,0.1202959472776546,125.68091,97.09676,98.19926,33.349075,65.42145,64.08245,106.99232,53.718876,0.24982540157637434
valid,AB- (85)_jpg.rf.KViJ7jJAIAyhHeJMAS0l.jpg,AB-,B,0.175338678275918,162.16035,134.09349,107.85217,12.800975,40.538193,46.356716,134.70201,31.687935,0.24998295144571742
valid,AB- (22)_jpg.rf.hx39oHGqO7ufyBbRhvuF.jpg,AB-,B,0.19015297381088356,159.12944,122.384346,97.20544,19.972185,55.62177,54.14149,126.23975,41.973503,0.24994643239768588
valid,AB- (22)_jpg.rf.hx39oHGqO7ufyBbRhvuF.jpg,AB-,A,0.1756996002284409,139.52383,143.74426,140.99754,31.182018,46.827404,44.641014,141.42188,39.19043,0.24991869918699186
valid,B+ (148)_jpg.rf.EpH20kCDOrjWraCOV5yp.jpg,B+,B,0.1526535985109555,159.71039,122.10837,104.31091,18.663815,62.29487,55.392036,128.7099,44.34046,0.24592266176424593
valid,B+ (148)_jpg.rf.EpH20kCDOrjWraCOV5yp.jpg,B+,D,0.16496681465746316,152.38196,114.42219,112.43548,17.910767,52.196793,50.588547,126.413185,39.52663,0.24999718486131017
valid,AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg,AB+,A,0.15875498182677142,146.52193,154.4773,149.20961,26.273058,37.995186,36.085884,150.06961,32.353592,0.2493158380482324
valid,AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg,AB+,B,0.18753167856625796,168.4838,136.48103,98.0387,15.205377,51.96576,55.07961,134.33452,38.433147,0.24984770749008406
valid,AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg,AB+,D,0.16250629865561286,155.51358,88.3313,82.017944,25.903746,50.442356,51.131557,108.62095,39.131824,0.25
valid,B+ (171)_jpg.rf.biguv7G0O8TcN3vg3QYZ.jpg,B+,B,0.17772338821280814,138.70288,95.5903,80.06186,20.179237,52.452717,50.80232,104.78503,39.079983,0.24616117244596486
valid,B+ (171)_jpg.rf.biguv7G0O8TcN3vg3QYZ.jpg,B+,D,0.1456789194300332,194.67587,149.28644,141.5265,21.884392,48.547047,49.327606,161.82964,37.135254,0.24994907635382738
valid,AB- (35)_jpg.rf.c6edqX4iWqrKom6gUvyi.jpg,AB-,A,0.16379208047319993,103.62324,87.92084,78.8847,49.080326,60.66459,59.217937,90.14293,56.04761,0.24977691020635806
valid,AB- (35)_jpg.rf.c6edqX4iWqrKom6gUvyi.jpg,AB-,B,0.19995736423494476,162.85226,137.20227,113.49685,12.354195,39.32343,46.827225,137.85046,31.323519,0.2497874149659864
valid,AB- (38)_jpg.rf.clL0iDO2uso6s2LwkAjI.jpg,AB-,A,0.1692577702239227,106.683266,91.76172,83.05303,49.95048,61.769253,60.777813,93.832664,57.24148,0.24997430362832768
valid,AB- (38)_jpg.rf.clL0iDO2uso6s2LwkAjI.jpg,AB-,B,0.2526749413680994,149.91827,125.37717,90.73949,15.627025,50.9451,36.764194,122.01164,33.03842,0.2499752589207726
valid,B+ (2)_jpg.rf.T9AB7Htrr5TyFSDCFQyQ.jpg,B+,B,0.18043964279321387,168.13205,120.54172,117.2225,17.321676,71.11294,68.21747,135.29874,51.269592,0.24990208137209766
valid,B+ (2)_jpg.rf.T9AB7Htrr5TyFSDCFQyQ.jpg,B+,D,0.1425166788072555,123.81956,74.4561,79.60684,30.495981,62.90775,61.18168,92.6275,50.77177,0.23926484399457373
valid,B+ (86)_jpg.rf.d3a5MP23zrZeOWMCG2Zq.jpg,B+,D,0.1605959048870546,152.99709,78.33591,83.87763,15.007997,62.021667,60.42409,105.07021,44.516586,0.24910790639819638
valid,B+ (86)_jpg.rf.d3a5MP23zrZeOWMCG2Zq.jpg,B+,B,0.15274587665695685,116.57387,92.48092,87.55098,51.43709,66.749,66.43498,98.86859,61.23819,0.248736041232053
valid,AB+ (7)_jpg.rf.DDIr5VgVLD5WdQl1zXwc.jpg,AB+,D,0.16421751306806787,103.56087,92.30621,95.51958,43.098167,62.459736,60.33443,97.12888,54.283752,0.24999497022372444
valid,AB+ (7)_jpg.rf.DDIr5VgVLD5WdQl1zXwc.jpg,AB+,B,0.13227472285296163,147.85341,111.216194,75.16511,18.386238,63.373535,53.442013,111.411575,41.999863,0.2497116493656286
valid,AB+ (7)_jpg.rf.DDIr5VgVLD5WdQl1zXwc.jpg,AB+,A,0.1573306227358381,143.16214,82.19783,81.39823,18.912683,58.160656,54.6299,102.25272,43.149277,0.2499882066200173
valid,AB+ (117)_jpg.rf.EPePOM6uhpU8o09MfIag.jpg,AB+,A,0.20488900239948626,149.65366,141.88248,138.70805,25.173958,47.821396,47.066414,143.41473,39.104485,0.24846697959023573
valid,AB+ (117)_jpg.rf.EPePOM6uhpU8o09MfIag.jpg,AB+,B,0.16755029247937062,157.90057,139.10591,96.167114,17.335442,44.751877,48.8238,131.05786,34.191647,0.24996997285546133
valid,AB+ (117)_jpg.rf.EPePOM6uhpU8o09MfIag.jpg,AB+,D,0.14193078677891138,161.97769,123.152664,116.31097,14.480094,41.050236,40.64934,133.81378,31.102161,0.2498530276308054
valid,AB+ (146)_jpg.rf.5bEBcC1Zuaj5LURDs9kt.jpg,AB+,D,0.14430160541510612,150.30095,96.90834,96.02833,16.914408,51.182312,50.8263,114.41253,38.184883,0.24968876089336872
valid,AB+ (146)_jpg.rf.5bEBcC1Zuaj5LURDs9kt.jpg,AB+,A,0.16040846619676793,136.48863,112.3446,108.17522,28.48972,48.821564,48.141964,119.00281,40.97928,0.2498920873013732
valid,AB+ (146)_jpg.rf.5bEBcC1Zuaj5LURDs9kt.jpg,AB+,B,0.16741029529060897,158.1883,140.73616,101.10635,16.798853,42.93871,49.13245,133.3436,33.42933,0.24944339451678876
valid,AB+ (123)_jpg.rf.CllFa3BdvTGDqfuVVQ2v.jpg,AB+,A,0.16212978409764567,144.01846,153.28049,150.66356,26.356943,38.54995,37.03813,149.32083,32.900898,0.2473191114302969
valid,AB+ (123)_jpg.rf.CllFa3BdvTGDqfuVVQ2v.jpg,AB+,B,0.19053830586255083,160.41708,126.70216,103.84304,19.58021,54.617058,55.609375,130.32076,41.98038,0.24969155911668076
valid,AB+ (123)_jpg.rf.CllFa3BdvTGDqfuVVQ2v.jpg,AB+,D,0.15622266736534554,159.79599,129.11258,128.58394,13.933909,38.254,37.25955,139.16417,29.007551,0.2499322768522281
valid,B+ (70)_jpg.rf.eSQimmab7jdBjeBwTBsO.jpg,B+,B,0.21639183956721633,98.8095,87.54053,84.161064,44.34198,57.037807,61.78794,90.17039,54.225586,0.2494008746355685
valid,B+ (70)_jpg.rf.eSQimmab7jdBjeBwTBsO.jpg,B+,D,0.17055052165889895,139.56299,87.73446,89.69608,16.427322,52.034206,55.097355,105.66453,39.843163,0.24997782377291544
valid,AB- (166)_jpg.rf.f2t3rv9LfoYmbbupcCJp.jpg,AB-,B,0.22414437162500828,166.30026,141.82722,116.76331,16.285702,52.491314,51.20757,141.63028,38.421318,0.24825958546490165
valid,AB- (166)_jpg.rf.f2t3rv9LfoYmbbupcCJp.jpg,AB-,A,0.17475246120237184,123.39083,120.277565,121.04327,45.8727,62.69386,64.421745,121.57056,56.393986,0.24990191303406661
valid,B+ (133)_jpg.rf.fiT06AuA3qpAtoYZXpCd.jpg,B+,B,0.1792665037545854,148.48706,89.8917,80.94083,21.179968,65.691505,63.48693,106.43985,49.24036,0.24876190476190477
valid,B+ (133)_jpg.rf.fiT06AuA3qpAtoYZXpCd.jpg,B+,D,0.20095169690188724,139.20872,80.1219,71.339745,13.170309,54.909973,56.02979,96.89015,40.37788,0.25
valid,B+ (21)_jpg.rf.72CAtGjvDqz65E3S9Bqs.jpg,B+,B,0.14530019671238675,133.20235,99.89624,104.10786,36.236412,70.33173,71.44947,112.40214,59.0518,0.24871332990221307
valid,B+ (21)_jpg.rf.72CAtGjvDqz65E3S9Bqs.jpg,B+,D,0.14783575244824848,172.21626,156.94844,157.44289,13.1932335,43.28576,49.578484,162.2025,34.778343,0.24446883075507098
valid,AB+ (156)_jpg.rf.7CxlpIAvgZuIOl9RT9dO.jpg,AB+,A,0.12261298575775396,87.89639,117.805145,122.81523,55.105186,55.000492,55.628277,109.50558,51.86398,0.24992165792717322
valid,AB+ (156)_jpg.rf.7CxlpIAvgZuIOl9RT9dO.jpg,AB+,B,0.1541195834718351,164.14325,134.512,117.49857,26.244896,62.165737,58.71735,138.71796,48.03649,0.2499563754206656
valid,AB+ (156)_jpg.rf.7CxlpIAvgZuIOl9RT9dO.jpg,AB+,D,0.17794373686363754,151.85019,107.75186,107.62874,20.559288,58.31715,54.58187,122.410255,43.904896,0.24871319300667127
valid,AB- (144)_jpg.rf.7ORsMpeygd6BySnGchUb.jpg,AB-,A,0.20776804334091836,114.69745,94.51219,100.087746,38.97973,66.11531,64.07554,103.099144,54.91796,0.24997847240161888
valid,AB- (144)_jpg.rf.7ORsMpeygd6BySnGchUb.jpg,AB-,B,0.15115201189750702,129.11679,86.246376,70.018555,25.358854,63.90115,57.136097,95.12724,46.671528,0.24997780671125053
valid,AB- (164)_jpg.rf.7yao0PzEnREFha7L5Zyy.jpg,AB-,B,0.13470411017616984,159.31248,113.9199,97.77955,20.17246,58.6136,52.703003,123.67064,42.486164,0.24973484848484848
valid,AB- (164)_jpg.rf.7yao0PzEnREFha7L5Zyy.jpg,AB-,A,0.17576391857431348,146.5759,142.06787,141.56845,30.030123,54.09265,54.62271,143.40408,44.0932,0.2438359610868836
valid,B+ (19)_jpg.rf.8YKSvQ5oSaHRr1082NYN.jpg,B+,B,0.13242729198767333,162.9204,135.646,132.16429,15.618997,61.916626,61.47927,143.57689,44.971977,0.24046347753441574
valid,B+ (19)_jpg.rf.8YKSvQ5oSaHRr1082NYN.jpg,B+,D,0.10181228332049307,109.6033,46.92996,46.2454,27.721674,55.216633,50.849297,67.59288,44.10258,0.24992550761241256
valid,AB+ (38)_jpeg.rf.OrT3EmZXZt6WtA0bivvL.jpeg,AB+,A,0.15228268199331263,137.02097,144.31152,144.66457,31.489008,50.391624,49.124447,141.99901,42.03084,0.24692493496841322
valid,AB+ (38)_jpeg.rf.OrT3EmZXZt6WtA0bivvL.jpeg,AB+,B,0.1362867184626961,155.25609,90.08756,88.73895,16.34615,65.255066,61.355053,111.36087,46.495426,0.24863719901566833
valid,AB+ (38)_jpeg.rf.OrT3EmZXZt6WtA0bivvL.jpeg,AB+,D,0.13779078293757885,126.38365,72.92018,68.24757,17.698671,47.51997,48.206127,89.1838,37.139122,0.24996927614599976
valid,AB- (186)_jpg.rf.cFQDECZP4qae59wSGA5B.jpg,AB-,A,0.1766910822587711,121.917496,103.79785,105.00155,47.592854,73.84257,70.72124,110.23895,63.236713,0.24975186617315606
valid,AB- (186)_jpg.rf.cFQDECZP4qae59wSGA5B.jpg,AB-,B,0.20033457951882622,150.60298,110.092094,93.192345,17.683977,45.880886,48.36945,117.96245,33.773045,0.24996571209128812
valid,AB- (124)_jpg.rf.d6v7lWfqe3xINZpIIHCS.jpg,AB-,B,0.28229006384065375,129.53072,103.3575,81.08838,17.003101,36.691303,41.695786,104.65886,30.886951,0.24997731603302786
valid,AB- (124)_jpg.rf.d6v7lWfqe3xINZpIIHCS.jpg,AB-,A,0.1651685393258427,141.18939,117.8205,113.4598,28.068811,48.55106,48.47138,124.15657,40.844616,0.25
valid,AB- (84)_jpg.rf.1wSCbYQowXZySYF1oJUE.jpg,AB-,B,0.2065589467060151,138.5247,96.09148,80.87751,19.886578,51.97327,50.66688,105.164566,38.765232,0.24850611913218307
valid,AB- (84)_jpg.rf.1wSCbYQowXZySYF1oJUE.jpg,AB-,A,0.12145148858606024,127.08177,99.73052,100.852,33.323345,65.18386,63.927567,109.22142,53.59905,0.24991651161681216
valid,AB+ (33)_jpeg.rf.dM8cKBDRLx75c53sgULv.jpeg,AB+,A,0.1735444401775047,100.37699,84.119865,75.07724,48.26578,59.957726,58.231163,86.5247,55.195477,0.2435668144808944
valid,AB+ (33)_jpeg.rf.dM8cKBDRLx75c53sgULv.jpeg,AB+,B,0.18366508789895886,150.3905,104.3314,81.70191,19.786903,59.6985,59.578365,112.14128,44.76078,0.2499922612598669
valid,AB+ (33)_jpeg.rf.dM8cKBDRLx75c53sgULv.jpeg,AB+,D,0.19494580986516472,186.7771,102.57022,118.87662,16.592442,31.136332,33.72872,136.07466,26.48726,0.24996719399285558
valid,AB- (145)_jpg.rf.2UUuPee7KRINB6VY4eI5.jpg,AB-,B,0.15867003367003368,148.216,107.26056,68.86044,15.698314,47.973206,45.455048,108.112335,34.0225,0.24980124412077076
valid,AB- (145)_jpg.rf.2UUuPee7KRINB6VY4eI5.jpg,AB-,A,0.21957070707070708,131.34015,101.17019,105.10991,37.177147,68.718376,66.78754,112.54008,56.961384,0.2499321425444357
valid,B+ (179)_jpg.rf.df9qQHUObNdSZdXAVoks.jpg,B+,B,0.18510179354681408,161.61743,115.07097,94.65784,16.168425,54.922726,57.90834,123.78209,42.006653,0.24934261974584554
valid,B+ (179)_jpg.rf.df9qQHUObNdSZdXAVoks.jpg,B+,D,0.16021557664161926,138.53052,98.63019,94.04085,19.180489,44.352787,45.194286,110.40052,35.644176,0.2499449028028933
valid,AB+ (152)_jpg.rf.wRTtFVlYvJRQ1wZTZ7XB.jpg,AB+,A,0.18668804341591422,138.74019,116.20132,112.23833,29.820368,50.340687,49.884163,122.39328,42.55004,0.24988992336113433
valid,AB+ (152)_jpg.rf.wRTtFVlYvJRQ1wZTZ7XB.jpg,AB+,B,0.19039848500781517,159.40016,123.62958,99.36485,19.63237,54.951733,54.243546,127.46487,41.634407,0.24999214829052582
valid,AB+ (152)_jpg.rf.wRTtFVlYvJRQ1wZTZ7XB.jpg,AB+,D,0.14289308729547964,150.62279,95.81476,101.873924,21.051798,70.16236,65.11722,116.10383,51.40619,0.24940092165898617
valid,AB- (33)_jpg.rf.dpeD5w2y7eNwnSHvI8ge.jpg,AB-,A,0.1609011787025442,107.90382,93.085815,84.36509,50.35859,62.04825,61.146618,95.11823,57.596573,0.24968468916990275
valid,AB- (33)_jpg.rf.dpeD5w2y7eNwnSHvI8ge.jpg,AB-,B,0.22568782176840166,169.37653,123.6659,103.35248,13.30483,49.162045,52.345074,132.13165,36.835354,0.2499289604546531
valid,AB- (199)_jpg.rf.dwTd0CSioStwJXG3GYlp.jpg,AB-,A,0.18765133171912832,149.15224,140.97603,138.43306,24.479212,47.493977,46.721878,142.85378,38.59785,0.24996966326221054
valid,AB- (199)_jpg.rf.dwTd0CSioStwJXG3GYlp.jpg,AB-,B,0.20667643285995127,131.36493,104.26234,81.137566,14.647686,44.612686,44.022446,105.58829,31.487858,0.24181708839839877
valid,B+ (165)_jpg.rf.zajPyEjoxbCUZz3xJl88.jpg,B+,D,0.17545437045478618,143.58824,111.68547,105.858925,12.704955,38.920807,41.48281,120.37755,30.023386,0.24998382990233262
valid,B+ (165)_jpg.rf.zajPyEjoxbCUZz3xJl88.jpg,B+,B,0.1499317057335547,159.32578,132.95863,104.38671,12.742837,41.210262,46.38706,132.2237,31.833336,0.24581843191196698
valid,B+ (16)_jpg.rf.2CLubENA9jnzY0JpsmaH.jpg,B+,B,0.18048216061737188,151.13019,110.11172,105.5196,16.29969,58.682354,62.53695,122.25381,43.315956,0.24842503373030628
valid,B+ (16)_jpg.rf.2CLubENA9jnzY0JpsmaH.jpg,B+,D,0.22041184216988777,127.95077,110.7615,105.080215,34.43407,54.908836,60.86529,114.59747,49.730778,0.2370540691192865
valid,B+ (131)_jpg.rf.H67SX9E21SBhxF59KKXC.jpg,B+,D,0.19629427841589112,147.34595,110.33887,98.62721,8.33678,26.272682,29.770966,118.77067,20.707771,0.24999431236491867
valid,B+ (131)_jpg.rf.H67SX9E21SBhxF59KKXC.jpg,B+,B,0.23542585877351244,155.95636,122.334625,109.11078,12.356447,42.600945,45.978657,129.13387,32.555027,0.24997820029192652
valid,AB- (128)_jpg.rf.IEdnyLr2MoX363mkMfZO.jpg,AB-,B,0.1739183811267865,153.36327,108.36012,84.13027,16.840767,58.692886,53.600925,115.28456,41.237392,0.24976929530201342
valid,AB- (128)_jpg.rf.IEdnyLr2MoX363mkMfZO.jpg,AB-,A,0.17884865666319316,131.25145,109.24889,105.29964,30.050245,49.516468,48.96324,115.26666,42.077793,0.24983706899898053
valid,AB+ (53)_jpg.rf.INmlwja7et5dUd3Wl6LG.jpg,AB+,A,0.1896112243332676,138.74586,116.67154,112.88753,29.529144,49.585022,49.197773,122.76829,41.96457,0.24994223159354148
valid,AB+ (53)_jpg.rf.INmlwja7et5dUd3Wl6LG.jpg,AB+,B,0.17172274121797823,158.56767,120.32424,94.2491,20.209005,55.846645,53.32661,124.38033,41.860886,0.2499860298402612
valid,AB+ (53)_jpg.rf.INmlwja7et5dUd3Wl6LG.jpg,AB+,D,0.21236772593298708,176.90434,123.81135,123.09607,23.153677,66.63153,64.71142,141.2706,50.738686,0.24993863921148157
valid,AB- (154)_jpg.rf.JNw7Uz6oQNnm4hSrSH9L.jpg,AB-,B,0.15842541924900785,121.50141,86.79546,70.73507,26.137842,57.49485,53.555202,93.01064,43.670746,0.24977318548387098
valid,AB- (154)_jpg.rf.JNw7Uz6oQNnm4hSrSH9L.jpg,AB-,A,0.17104195969323327,124.00087,106.115326,108.052635,46.93771,72.29741,69.61097,112.722946,62.20164,0.24779245031345873
valid,AB- (89)_jpg.rf.iV4JuOCkA6Xs7yrVttSq.jpg,AB-,A,0.105370758118926,123.984886,94.01078,95.2781,33.43877,65.71781,64.32605,104.42459,53.9098,0.24991841345550395
valid,AB- (89)_jpg.rf.iV4JuOCkA6Xs7yrVttSq.jpg,AB-,B,0.2120124025781754,169.04213,121.517365,100.22141,13.486074,49.40899,51.656727,130.26028,36.758987,0.24991749945518507
valid,AB- (119)_jpg.rf.jT5M44a1UJHu6cG4RY9F.jpg,AB-,A,0.12872043308570197,106.397835,110.05129,107.31966,60.54395,63.288498,62.34508,107.92292,61.548576,0.24998952572481983
valid,AB- (119)_jpg.rf.jT5M44a1UJHu6cG4RY9F.jpg,AB-,B,0.17026647286821706,169.39195,100.239235,89.03241,18.40318,65.51437,61.529682,119.554535,47.3218,0.24926400759734094
valid,AB+ (4)_jpeg.rf.l4UFYUxQrKtz3gaizX4d.jpeg,AB+,A,0.16633294401051174,102.988556,76.99328,79.26624,41.306477,65.91876,64.46954,86.41602,56.75769,0.24992680427463035
valid,AB+ (4)_jpeg.rf.l4UFYUxQrKtz3gaizX4d.jpeg,AB+,B,0.16093862800204395,129.20692,89.05114,67.702515,17.171839,46.5238,51.699577,95.32019,36.05772,0.2499149820517665
