split,annotation_id,image_id,file_name,original_name,blood_group,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio,image_width,image_height,image_path
valid,593,265,B+ (122)_jpg.rf.XEgua1qMyJlGoJJAMpNf.jpg,B+ (122).jpg,B+,3,D,1927.5,277.5,700.0,635.0,444500.0,0.1762051321082617,2661,948,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (122)_jpg.rf.XEgua1qMyJlGoJJAMpNf.jpg
valid,594,266,AB- (78)_jpg.rf.Vx6uvVnSVS4mUiCsMxlw.jpg,AB- (78).jpg,AB-,1,A,5.0,42.5,373.75,422.5,157909.375,0.22908923213964474,1401,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (78)_jpg.rf.Vx6uvVnSVS4mUiCsMxlw.jpg
valid,595,266,AB- (78)_jpg.rf.Vx6uvVnSVS4mUiCsMxlw.jpg,AB- (78).jpg,AB-,2,B,968.75,41.26,365.0,391.25,142806.25,0.20717816252038324,1401,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (78)_jpg.rf.Vx6uvVnSVS4mUiCsMxlw.jpg
valid,596,267,AB+ (50)_jpg.rf.svRK8o53Iy9yLCmmdKR2.jpg,AB+ (50).jpg,AB+,1,A,77.01,47.01,371.89,351.91,130871.80990000001,0.16111424204596378,1599,508,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (50)_jpg.rf.svRK8o53Iy9yLCmmdKR2.jpg
valid,597,267,AB+ (50)_jpg.rf.svRK8o53Iy9yLCmmdKR2.jpg,AB+ (50).jpg,AB+,2,B,677.01,43.67,329.13,407.21,134025.0273,0.16499611876024875,1599,508,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (50)_jpg.rf.svRK8o53Iy9yLCmmdKR2.jpg
valid,598,267,AB+ (50)_jpg.rf.svRK8o53Iy9yLCmmdKR2.jpg,AB+ (50).jpg,AB+,3,D,1197.0,43.67,349.04,391.22,136551.42880000002,0.16810633220566007,1599,508,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (50)_jpg.rf.svRK8o53Iy9yLCmmdKR2.jpg
valid,599,268,AB- (115)_jpg.rf.rtO37ufawBeCzxJyhdgE.jpg,AB- (115).jpg,AB-,1,A,922.0,136.0,438.0,450.0,197100.0,0.11930241679700551,2129,776,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (115)_jpg.rf.rtO37ufawBeCzxJyhdgE.jpg
valid,600,268,AB- (115)_jpg.rf.rtO37ufawBeCzxJyhdgE.jpg,AB- (115).jpg,AB-,2,B,64.0,22.0,678.0,746.0,505788.0,0.3061477969909885,2129,776,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (115)_jpg.rf.rtO37ufawBeCzxJyhdgE.jpg
valid,601,269,B+ (28)_jpg.rf.aksikDfD5hrk4gtvf4Ol.jpg,B+ (28).jpg,B+,3,D,117.5,15.0,612.5,690.0,422625.0,0.14639263604772962,2792,1034,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (28)_jpg.rf.aksikDfD5hrk4gtvf4Ol.jpg
valid,602,269,B+ (28)_jpg.rf.aksikDfD5hrk4gtvf4Ol.jpg,B+ (28).jpg,B+,2,B,895.0,175.0,625.0,770.0,481250.0,0.16669968908126562,2792,1034,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (28)_jpg.rf.aksikDfD5hrk4gtvf4Ol.jpg
valid,603,270,AB- (179)_jpg.rf.qETISV7yPGJOjS1ABtCF.jpg,AB- (179).jpg,AB-,1,A,571.25,138.75,265.0,340.0,90100.0,0.1261035812857247,1338,534,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (179)_jpg.rf.qETISV7yPGJOjS1ABtCF.jpg
valid,604,270,AB- (179)_jpg.rf.qETISV7yPGJOjS1ABtCF.jpg,AB- (179).jpg,AB-,2,B,27.5,31.25,355.0,442.5,157087.5,0.21985900471943703,1338,534,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (179)_jpg.rf.qETISV7yPGJOjS1ABtCF.jpg
valid,605,271,AB+ (5)_jpeg.rf.eybaLDitMjePap5DSUL2.jpeg,AB+ (5).jpeg,AB+,2,B,568.86,41.71,297.27,394.47,117264.0969,0.13907230285535374,1522,554,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (5)_jpeg.rf.eybaLDitMjePap5DSUL2.jpeg
valid,606,271,AB+ (5)_jpeg.rf.eybaLDitMjePap5DSUL2.jpeg,AB+ (5).jpeg,AB+,1,A,81.71,27.43,334.2,425.89,142332.438,0.16880273201231516,1522,554,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (5)_jpeg.rf.eybaLDitMjePap5DSUL2.jpeg
valid,607,271,AB+ (5)_jpeg.rf.eybaLDitMjePap5DSUL2.jpeg,AB+ (5).jpeg,AB+,3,D,1097.43,27.43,352.6,419.04,147753.50400000002,0.17523198147981234,1522,554,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (5)_jpeg.rf.eybaLDitMjePap5DSUL2.jpeg
valid,608,272,AB- (110)_jpg.rf.V9uJ8fmDxAyUldAU0D8Y.jpg,AB- (110).jpg,AB-,2,B,1054.29,20.0,460.0,525.71,241826.6,0.27264841243176086,1601,554,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (110)_jpg.rf.V9uJ8fmDxAyUldAU0D8Y.jpg
valid,609,272,AB- (110)_jpg.rf.V9uJ8fmDxAyUldAU0D8Y.jpg,AB- (110).jpg,AB-,1,A,80.01,25.71,345.71,410.0,141741.1,0.15980659650895088,1601,554,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (110)_jpg.rf.V9uJ8fmDxAyUldAU0D8Y.jpg
valid,610,273,B+ (170)_jpg.rf.hDhxSwOecoviZQDidOJM.jpg,B+ (170).jpg,B+,3,D,40.0,136.67,656.67,903.33,593189.7111,0.1529430342031625,3491,1111,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (170)_jpg.rf.hDhxSwOecoviZQDidOJM.jpg
valid,611,273,B+ (170)_jpg.rf.hDhxSwOecoviZQDidOJM.jpg,B+ (170).jpg,B+,2,B,1173.34,6.66,663.33,1046.67,694287.6111000001,0.1790092644297372,3491,1111,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (170)_jpg.rf.hDhxSwOecoviZQDidOJM.jpg
valid,612,274,AB- (10)_jpg.rf.XRPIw7PVTbGVUTZhfe5m.jpg,AB- (10).jpg,AB-,1,A,77.14,30.01,400.0,385.71,154284.0,0.20327272727272727,1500,506,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (10)_jpg.rf.XRPIw7PVTbGVUTZhfe5m.jpg
valid,613,274,AB- (10)_jpg.rf.XRPIw7PVTbGVUTZhfe5m.jpg,AB- (10).jpg,AB-,2,B,690.0,47.14,330.0,430.0,141900.0,0.18695652173913044,1500,506,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (10)_jpg.rf.XRPIw7PVTbGVUTZhfe5m.jpg
valid,614,275,AB- (133)_jpg.rf.i1kygyLSqRZV7pBWYgE6.jpg,AB- (133).jpg,AB-,2,B,782.0,62.0,520.0,546.0,283920.0,0.21699852338282904,2038,642,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (133)_jpg.rf.i1kygyLSqRZV7pBWYgE6.jpg
valid,615,275,AB- (133)_jpg.rf.i1kygyLSqRZV7pBWYgE6.jpg,AB- (133).jpg,AB-,1,A,76.0,20.0,460.0,476.0,218960.0,0.1673499460408011,2038,642,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (133)_jpg.rf.i1kygyLSqRZV7pBWYgE6.jpg
valid,616,276,B+ (73)_jpg.rf.cXZNgOnygIxgFw6rwxpA.jpg,B+ (73).jpg,B+,2,B,213.33,60.0,770.0,1086.0,836220.0,0.23629723571060413,3088,1146,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (73)_jpg.rf.cXZNgOnygIxgFw6rwxpA.jpg
valid,617,276,B+ (73)_jpg.rf.cXZNgOnygIxgFw6rwxpA.jpg,B+ (73).jpg,B+,3,D,1296.67,150.0,726.67,930.0,675803.1,0.1909669756937851,3088,1146,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (73)_jpg.rf.cXZNgOnygIxgFw6rwxpA.jpg
valid,618,277,AB- (125)_jpg.rf.sDmy0xNI6MNEwECvsYuP.jpg,AB- (125).jpg,AB-,1,A,58.33,106.67,465.0,468.33,217773.44999999998,0.19863170942603212,1757,624,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (125)_jpg.rf.sDmy0xNI6MNEwECvsYuP.jpg
valid,619,277,AB- (125)_jpg.rf.sDmy0xNI6MNEwECvsYuP.jpg,AB- (125).jpg,AB-,2,B,635.0,100.01,451.67,513.33,231855.76110000003,0.21147622066678345,1757,624,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (125)_jpg.rf.sDmy0xNI6MNEwECvsYuP.jpg
valid,620,278,B+ (139)_jpg.rf.Ji5FUY2uOBeplL3h0R2F.jpg,B+ (139).jpg,B+,2,B,792.0,72.0,470.0,542.0,254740.0,0.18029839759922994,2030,696,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (139)_jpg.rf.Ji5FUY2uOBeplL3h0R2F.jpg
valid,621,278,B+ (139)_jpg.rf.Ji5FUY2uOBeplL3h0R2F.jpg,B+ (139).jpg,B+,3,D,1452.0,118.0,392.0,486.0,190512.0,0.13483947681331748,2030,696,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (139)_jpg.rf.Ji5FUY2uOBeplL3h0R2F.jpg
valid,622,279,AB- (70)_jpg.rf.VQ8qp4zA8l56eg8tqBWp.jpg,AB- (70).jpg,AB-,1,A,13.15,30.29,362.76,465.86,168995.3736,0.23062980528306828,1362,538,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (70)_jpg.rf.VQ8qp4zA8l56eg8tqBWp.jpg
valid,623,279,AB- (70)_jpg.rf.VQ8qp4zA8l56eg8tqBWp.jpg,AB- (70).jpg,AB-,2,B,971.72,51.72,359.46,482.12,173302.8552,0.2365082717848779,1362,538,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (70)_jpg.rf.VQ8qp4zA8l56eg8tqBWp.jpg
valid,624,280,AB- (39)_jpg.rf.eGYBZl7oJvVQ7T5O5PKn.jpg,AB- (39).jpg,AB-,2,B,927.44,33.14,364.61,441.58,161004.4838,0.22594076278845235,1381,516,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (39)_jpg.rf.eGYBZl7oJvVQ7T5O5PKn.jpg
valid,625,280,AB- (39)_jpg.rf.eGYBZl7oJvVQ7T5O5PKn.jpg,AB- (39).jpg,AB-,1,A,100.29,143.15,268.48,315.59,84729.6032,0.11890272075622091,1381,516,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (39)_jpg.rf.eGYBZl7oJvVQ7T5O5PKn.jpg
valid,626,281,AB- (121)_jpg.rf.dfUocjUldXmkEyObq6VO.jpg,AB- (121).jpg,AB-,1,A,68.57,138.57,304.29,367.14,111717.0306,0.11885498561616437,1604,586,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (121)_jpg.rf.dfUocjUldXmkEyObq6VO.jpg
valid,627,281,AB- (121)_jpg.rf.dfUocjUldXmkEyObq6VO.jpg,AB- (121).jpg,AB-,2,B,531.43,30.0,494.29,502.86,248558.6694,0.26443987024758925,1604,586,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (121)_jpg.rf.dfUocjUldXmkEyObq6VO.jpg
valid,628,282,AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg,AB+ (63).jpg,AB+,1,A,82.85,38.57,394.29,407.14,160531.2306,0.18921064488829906,1577,538,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg
valid,629,282,AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg,AB+ (63).jpg,AB+,2,B,661.44,22.85,365.71,458.57,167703.6347,0.19766442176453808,1577,538,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg
valid,630,282,AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg,AB+ (63).jpg,AB+,3,D,1164.29,134.29,320.0,391.43,125257.6,0.14763526813181116,1577,538,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (63)_jpg.rf.hvzUqq0o6ZicX58k81Jd.jpg
valid,631,283,B+ (144)_jpg.rf.hP1I6KDJia7dxkFhASFk.jpg,B+ (144).jpg,B+,3,D,80.01,86.67,803.33,916.67,736388.5111,0.16292275033557432,3613,1251,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (144)_jpg.rf.hP1I6KDJia7dxkFhASFk.jpg
valid,632,283,B+ (144)_jpg.rf.hP1I6KDJia7dxkFhASFk.jpg,B+ (144).jpg,B+,2,B,1330.0,140.0,756.67,923.33,698656.1111,0.15457462119980184,3613,1251,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (144)_jpg.rf.hP1I6KDJia7dxkFhASFk.jpg
valid,633,284,B+ (105)_jpg.rf.KJQ65CqKQuYDXv2FrRol.jpg,B+ (105).jpg,B+,3,D,1253.33,156.67,740.0,833.33,616664.2000000001,0.17766633092397618,3088,1124,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (105)_jpg.rf.KJQ65CqKQuYDXv2FrRol.jpg
valid,634,284,B+ (105)_jpg.rf.KJQ65CqKQuYDXv2FrRol.jpg,B+ (105).jpg,B+,2,B,123.33,163.33,773.33,803.33,621239.1889000001,0.17898442510210574,3088,1124,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (105)_jpg.rf.KJQ65CqKQuYDXv2FrRol.jpg
valid,635,285,AB- (127)_jpg.rf.Le2GrSHfrNboHQMBf1s0.jpg,AB- (127).jpg,AB-,1,A,955.0,62.5,670.0,735.0,492450.0,0.1859053926720545,2692,984,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (127)_jpg.rf.Le2GrSHfrNboHQMBf1s0.jpg
valid,636,285,AB- (127)_jpg.rf.Le2GrSHfrNboHQMBf1s0.jpg,AB- (127).jpg,AB-,2,B,97.5,115.0,577.5,797.5,460556.25,0.17386514469249448,2692,984,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (127)_jpg.rf.Le2GrSHfrNboHQMBf1s0.jpg
valid,637,286,AB- (45)_jpg.rf.MUmbiLcI6gS5e95GouBv.jpg,AB- (45).jpg,AB-,1,A,101.72,137.43,270.49,351.58,95098.8742,0.12384407468758628,1438,534,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (45)_jpg.rf.MUmbiLcI6gS5e95GouBv.jpg
valid,638,286,AB- (45)_jpg.rf.MUmbiLcI6gS5e95GouBv.jpg,AB- (45).jpg,AB-,2,B,1016.0,34.57,316.04,435.02,137483.7208,0.17904043902007055,1438,534,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (45)_jpg.rf.MUmbiLcI6gS5e95GouBv.jpg
valid,639,287,AB- (196)_jpg.rf.hltuK5OojCxxD341Zis5.jpg,AB- (196).jpg,AB-,1,A,1045.0,67.5,567.5,757.5,429881.25,0.18966375680330935,2401,944,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (196)_jpg.rf.hltuK5OojCxxD341Zis5.jpg
valid,640,287,AB- (196)_jpg.rf.hltuK5OojCxxD341Zis5.jpg,AB- (196).jpg,AB-,2,B,70.0,57.5,647.5,750.0,485625.0,0.21425791866383356,2401,944,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (196)_jpg.rf.hltuK5OojCxxD341Zis5.jpg
valid,641,288,AB- (153)_jpg.rf.MD7h4Zs5CLeUPNjXXJWN.jpg,AB- (153).jpg,AB-,1,A,1032.0,58.0,502.0,602.0,302204.0,0.16879170864992996,2362,758,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (153)_jpg.rf.MD7h4Zs5CLeUPNjXXJWN.jpg
valid,642,288,AB- (153)_jpg.rf.MD7h4Zs5CLeUPNjXXJWN.jpg,AB- (153).jpg,AB-,2,B,1666.0,160.0,500.0,436.0,218000.0,0.12176077247715031,2362,758,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (153)_jpg.rf.MD7h4Zs5CLeUPNjXXJWN.jpg
valid,643,289,B+ (120)_jpg.rf.MUKHc1fdXDyyycQVcqaV.jpg,B+ (120).jpg,B+,2,B,1250.0,57.5,782.5,837.5,655343.75,0.2389132233815284,2799,980,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (120)_jpg.rf.MUKHc1fdXDyyycQVcqaV.jpg
valid,644,289,B+ (120)_jpg.rf.MUKHc1fdXDyyycQVcqaV.jpg,B+ (120).jpg,B+,3,D,172.5,62.5,700.0,775.0,542500.0,0.19777471545960293,2799,980,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (120)_jpg.rf.MUKHc1fdXDyyycQVcqaV.jpg
valid,645,290,AB- (129)_jpg.rf.K5uf5i7IPlZF2sbZoO1n.jpg,AB- (129).jpg,AB-,1,A,185.0,57.5,577.5,695.0,401362.5,0.18323289734985962,2550,859,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (129)_jpg.rf.K5uf5i7IPlZF2sbZoO1n.jpg
valid,646,290,AB- (129)_jpg.rf.K5uf5i7IPlZF2sbZoO1n.jpg,AB- (129).jpg,AB-,2,B,1077.5,27.5,637.5,780.0,497250.0,0.2270081490104773,2550,859,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (129)_jpg.rf.K5uf5i7IPlZF2sbZoO1n.jpg
valid,647,291,AB- (8)_jpg.rf.efEjPdt4anTQL2pPVNFu.jpg,AB- (8).jpg,AB-,2,B,582.86,42.85,377.14,454.29,171330.9306,0.22142473383425995,1449,534,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (8)_jpg.rf.efEjPdt4anTQL2pPVNFu.jpg
valid,648,291,AB- (8)_jpg.rf.efEjPdt4anTQL2pPVNFu.jpg,AB- (8).jpg,AB-,1,A,61.43,74.29,337.14,407.14,137263.1796,0.1773962407239398,1449,534,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (8)_jpg.rf.efEjPdt4anTQL2pPVNFu.jpg
valid,649,292,AB- (181)_jpg.rf.MOHLcH45BL6JbRdp2FTo.jpg,AB- (181).jpg,AB-,2,B,582.86,55.71,352.86,422.86,149210.37960000001,0.19014861603865918,1464,536,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (181)_jpg.rf.MOHLcH45BL6JbRdp2FTo.jpg
valid,650,292,AB- (181)_jpg.rf.MOHLcH45BL6JbRdp2FTo.jpg,AB- (181).jpg,AB-,1,A,84.29,101.43,341.43,380.0,129743.40000000001,0.16534056153657942,1464,536,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (181)_jpg.rf.MOHLcH45BL6JbRdp2FTo.jpg
valid,651,293,B+ (111)_jpg.rf.DGTJCcRj1sPsmwL52zh0.jpg,B+ (111).jpg,B+,2,B,1107.5,122.5,537.5,637.5,342656.25,0.1689411554151395,2406,843,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (111)_jpg.rf.DGTJCcRj1sPsmwL52zh0.jpg
valid,652,293,B+ (111)_jpg.rf.DGTJCcRj1sPsmwL52zh0.jpg,B+ (111).jpg,B+,3,D,122.5,152.5,675.0,662.5,447187.5,0.2204786077510849,2406,843,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (111)_jpg.rf.DGTJCcRj1sPsmwL52zh0.jpg
valid,653,294,AB- (116)_jpg.rf.CDHTjC8S34EtXbVHLJEY.jpg,AB- (116).jpg,AB-,1,A,182.0,40.0,448.0,468.0,209664.0,0.1693548387096774,1984,624,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (116)_jpg.rf.CDHTjC8S34EtXbVHLJEY.jpg
valid,654,294,AB- (116)_jpg.rf.CDHTjC8S34EtXbVHLJEY.jpg,AB- (116).jpg,AB-,2,B,852.0,106.0,462.0,492.0,227304.0,0.1836034429280397,1984,624,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (116)_jpg.rf.CDHTjC8S34EtXbVHLJEY.jpg
valid,655,295,AB- (188)_jpg.rf.bPDtyTNtgRGda8qRh7RB.jpg,AB- (188).jpg,AB-,1,A,838.0,68.0,616.0,668.0,411488.0,0.2511410007116378,2139,766,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (188)_jpg.rf.bPDtyTNtgRGda8qRh7RB.jpg
valid,656,295,AB- (188)_jpg.rf.bPDtyTNtgRGda8qRh7RB.jpg,AB- (188).jpg,AB-,2,B,56.0,54.0,470.0,532.0,250040.0,0.15260541210907222,2139,766,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (188)_jpg.rf.bPDtyTNtgRGda8qRh7RB.jpg
valid,657,296,B+ (56)_jpg.rf.C6iL7ETWTksnJlrxopWf.jpg,B+ (56).jpg,B+,2,B,1082.5,45.0,512.5,827.5,424093.75,0.14802987517976068,2680,1069,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (56)_jpg.rf.C6iL7ETWTksnJlrxopWf.jpg
valid,658,296,B+ (56)_jpg.rf.C6iL7ETWTksnJlrxopWf.jpg,B+ (56).jpg,B+,3,D,137.5,150.0,405.0,580.0,234900.0,0.08199181827066725,2680,1069,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (56)_jpg.rf.C6iL7ETWTksnJlrxopWf.jpg
valid,659,297,B+ (180)_jpg.rf.hhOLRCUGv7OuqwkSxP4s.jpg,B+ (180).jpg,B+,2,B,1277.5,130.0,717.5,722.5,518393.75,0.18176715641070054,2977,958,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (180)_jpg.rf.hhOLRCUGv7OuqwkSxP4s.jpg
valid,660,297,B+ (180)_jpg.rf.hhOLRCUGv7OuqwkSxP4s.jpg,B+ (180).jpg,B+,3,D,2252.5,202.5,665.0,745.0,495425.0,0.17371350149335582,2977,958,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (180)_jpg.rf.hhOLRCUGv7OuqwkSxP4s.jpg
valid,661,298,AB- (178)_jpg.rf.ZIM91tYfX2KBXzhvbAub.jpg,AB- (178).jpg,AB-,1,A,38.0,56.0,510.0,558.0,284580.0,0.17341759038640836,1970,833,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (178)_jpg.rf.ZIM91tYfX2KBXzhvbAub.jpg
valid,662,298,AB- (178)_jpg.rf.ZIM91tYfX2KBXzhvbAub.jpg,AB- (178).jpg,AB-,2,B,652.0,8.0,658.0,816.0,536928.0,0.32719361856417695,1970,833,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (178)_jpg.rf.ZIM91tYfX2KBXzhvbAub.jpg
valid,663,299,AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg,AB+ (84).jpg,AB+,3,D,51.43,82.86,338.57,372.86,126239.2102,0.1435972451997452,1628,540,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg
valid,664,299,AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg,AB+ (84).jpg,AB+,1,A,557.14,58.57,420.0,447.14,187798.8,0.2136213486213486,1628,540,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg
valid,665,299,AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg,AB+ (84).jpg,AB+,2,B,1104.28,17.14,408.57,518.57,211872.1449,0.24100480582855585,1628,540,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (84)_jpg.rf.Zsa7km4cc7sLtdtjOIA5.jpg
valid,666,300,AB- (85)_jpg.rf.KViJ7jJAIAyhHeJMAS0l.jpg,AB- (85).jpg,AB-,1,A,66.26,108.75,256.25,312.5,80078.125,0.1202959472776546,1353,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (85)_jpg.rf.KViJ7jJAIAyhHeJMAS0l.jpg
valid,667,300,AB- (85)_jpg.rf.KViJ7jJAIAyhHeJMAS0l.jpg,AB- (85).jpg,AB-,2,B,956.26,42.5,311.25,375.0,116718.75,0.175338678275918,1353,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (85)_jpg.rf.KViJ7jJAIAyhHeJMAS0l.jpg
valid,668,301,AB- (22)_jpg.rf.hx39oHGqO7ufyBbRhvuF.jpg,AB- (22).jpg,AB-,2,B,560.01,60.0,358.57,390.0,139842.3,0.19015297381088356,1442,510,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (22)_jpg.rf.hx39oHGqO7ufyBbRhvuF.jpg
valid,669,301,AB- (22)_jpg.rf.hx39oHGqO7ufyBbRhvuF.jpg,AB- (22).jpg,AB-,1,A,135.72,44.29,287.14,450.0,129213.0,0.1756996002284409,1442,510,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB- (22)_jpg.rf.hx39oHGqO7ufyBbRhvuF.jpg
valid,670,302,B+ (148)_jpg.rf.EpH20kCDOrjWraCOV5yp.jpg,B+ (148).jpg,B+,2,B,1183.34,183.33,706.67,813.33,574755.9111,0.1526535985109555,3329,1131,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (148)_jpg.rf.EpH20kCDOrjWraCOV5yp.jpg
valid,671,302,B+ (148)_jpg.rf.EpH20kCDOrjWraCOV5yp.jpg,B+ (148).jpg,B+,3,D,50.0,130.0,716.67,866.67,621116.3888999999,0.16496681465746316,3329,1131,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\B+ (148)_jpg.rf.EpH20kCDOrjWraCOV5yp.jpg
valid,672,303,AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg,AB+ (81).jpg,AB+,1,A,62.85,98.58,351.43,355.71,125007.1653,0.15875498182677142,1497,526,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg
valid,673,303,AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg,AB+ (81).jpg,AB+,2,B,551.43,28.57,345.71,427.14,147666.56939999998,0.18753167856625796,1497,526,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\valid\AB+ (81)_jpg.rf.bvzc5UYxvDmCMWrkACw3.jpg
